codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
RNGO11,Lajes Corporativas,51.26,1678.0,0.43,0.83,2.48,5.03,9.14,0.83,0.84,0.76,7.18,-6.71,-5.93,8.63,234637920.5,87.68,0.58,0.49,-0.01,0.48,3.84,24.1,0.0,3
VILG11,Logística,109.28,21542.0,0.72,0.67,2.1,4.25,8.34,0.7,0.71,0.7,6.32,0.28,0.95,12.28,170855899.87,113.89,0.96,0.63,0.46,1.09,5.04,0.0,0.0,16
RBED11,Outros,134.95,859.0,1.23,0.93,2.84,5.73,10.99,0.95,0.95,0.92,8.49,-3.52,-2.63,20.29,28519772.84,140.99,0.96,0.87,0.05,0.93,6.33,0.0,0.0,5
HGIC11,Títulos e Val. Mob.,107.9,7.0,1.08,1.02,2.93,5.77,11.7,0.98,0.96,0.98,8.66,-3.45,-2.47,8.47,33767601.21,117.09,0.92,0.9,-1.19,-0.3,16.73,0.0,0.0,0
CRFF11,Títulos e Val. Mob.,76.99,47.0,0.63,0.84,2.54,5.27,9.46,0.85,0.88,0.79,7.54,-1.28,-0.45,16.56,58346183.81,84.55,0.91,0.7,-0.29,0.41,3.28,0.0,0.0,0
CXAG11,Outros,80.21,1157.0,0.75,0.94,2.85,5.94,0.0,0.95,0.99,0.0,7.89,0.55,1.5,13.63,23993824.94,114.77,0.7,0.65,-0.01,0.64,15.9,0.0,0.0,0
XPHT11,Hotel,110.0,4900.0,1.5,1.33,2.41,3.23,5.46,0.8,0.54,0.45,3.23,2.73,4.09,19.0,357911232.04,94.07,1.17,0.57,0.01,0.58,1.57,64.9,0.0,5
RBVO11,Outros,11.15,517.0,0.02,0.18,0.82,1.6,3.58,0.27,0.27,0.3,2.67,4.27,4.46,-6.24,8833620.95,17.13,0.65,0.23,-1.11,-0.88,-23.82,0.0,0.0,0
KINP11,Residencial,9.56,4435.0,0.13,1.42,4.91,12.24,0.0,1.64,2.04,0.0,14.73,-34.69,-33.76,-22.95,4044213.4,5.6,1.71,3.75,-6.55,-3.05,6.7,0.0,0.0,0
HTMX11,Hotel,119.57,3744.0,0.9,0.8,1.25,2.37,5.54,0.42,0.39,0.46,0.8,0.0,0.8,0.8,16419201.82,130.62,0.92,0.0,0.0,0.0,0.0,65.0,0.0,23
VCRR11,Residencial,81.99,772.0,0.67,0.82,2.61,5.32,10.69,0.87,0.89,0.89,8.04,0.3,1.12,13.56,239916924.37,119.96,0.68,0.56,0.12,0.68,4.84,0.0,0.0,0
NVIF11B,Outros,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90848881.43,269.26,0.0,0.17,2.78,2.95,6.69,0.0,0.0,0
HSRE11,Híbrido,100.38,29902.0,0.63,0.62,1.88,3.56,7.27,0.63,0.59,0.61,5.24,1.01,1.64,6.41,818368632.2,96.07,1.04,0.66,0.02,0.68,3.65,0.0,0.0,29
RZTR11,Híbrido,103.65,35381.0,1.25,1.2,3.63,7.27,14.43,1.21,1.21,1.2,10.93,-0.09,1.11,11.8,180357527.58,97.79,1.06,1.28,-0.68,0.59,6.75,0.0,0.0,10
OUJP11,Títulos e Val. Mob.,95.5,16109.0,1.2,1.29,4.03,8.38,15.65,1.34,1.4,1.3,12.39,-2.2,-0.94,15.27,328495960.72,101.0,0.95,1.24,0.26,1.5,10.76,0.0,0.0,0
HGRE11,Lajes Corporativas,138.46,23146.0,0.78,0.56,1.74,3.55,8.3,0.58,0.59,0.69,5.16,-2.99,-2.45,10.21,1912841196.87,161.86,0.86,0.48,-0.09,0.4,1.29,27.13,29.17,21
FIIP11B,Logística,160.18,350.0,1.35,0.85,2.54,5.01,9.61,0.85,0.83,0.8,7.35,-5.86,-5.06,4.71,172744337.51,186.32,0.86,0.72,0.09,0.82,-1.96,0.0,0.0,7
BBRC11,Outros,101.63,886.0,0.99,0.99,2.94,5.86,11.44,0.98,0.98,0.95,8.68,-4.34,-3.4,9.18,169912826.11,106.86,0.95,0.93,-0.03,0.9,6.56,5.37,1.08,20
ATSA11,Shoppings,79.98,5.0,0.05,0.06,0.43,1.05,3.03,0.14,0.17,0.25,0.06,0.0,0.06,0.06,157775604.53,90.1,0.89,0.06,0.19,0.24,0.24,21.9,0.0,1
RBRS11,Híbrido,61.0,2919.0,0.4,0.63,1.99,4.5,8.39,0.66,0.75,0.7,6.49,1.38,2.02,-0.21,155517301.68,89.67,0.68,0.45,-1.23,-0.79,-0.93,0.0,0.0,0
TEPP11,Lajes Corporativas,85.07,6329.0,0.49,0.58,1.85,4.01,8.12,0.62,0.67,0.68,6.03,2.71,3.31,22.57,380197399.54,90.05,0.94,0.54,0.02,0.56,2.74,9.06,18.03,5
BPFF11,Títulos e Val. Mob.,69.06,35440.0,0.7,1.01,3.14,6.54,12.0,1.05,1.09,1.0,9.28,-1.82,-0.83,10.83,355995596.04,79.25,0.87,0.88,4.38,5.3,7.35,0.0,0.0,0
PLCR11,Híbrido,85.7,3223.0,1.05,1.25,4.04,7.98,14.88,1.35,1.33,1.24,11.53,-3.59,-2.39,6.83,194176239.76,92.06,0.93,1.29,-0.88,0.41,6.72,0.0,0.0,0
SPVJ11,Outros,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67651853.59,107.18,0.0,0.63,-0.09,0.54,4.63,0.0,0.0,0
KNIP11,Títulos e Val. Mob.,91.15,142223.0,0.35,0.38,2.08,6.87,14.81,0.69,1.15,1.23,10.56,-2.72,-2.35,-2.77,7710169930.51,95.68,0.95,0.61,0.93,1.54,8.86,0.0,0.0,0
KNCR11,Títulos e Val. Mob.,100.7,94763.0,1.2,1.19,3.57,6.61,11.28,1.19,1.1,0.94,9.24,-2.06,-0.89,10.7,4736822756.95,101.17,1.0,1.28,-0.23,1.05,8.62,0.0,0.0,0
STRX11,Híbrido,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227183788.69,140.8,0.0,0.5,0.1,0.6,4.18,0.0,0.0,0
JSAF11,Títulos e Val. Mob.,89.65,3131.0,0.93,1.05,3.26,6.59,0.0,1.09,1.1,0.0,9.89,0.12,1.18,18.37,15630534.88,99.19,0.9,0.94,3.22,4.18,9.69,0.0,0.0,0
SHPH11,Shoppings,800.0,232.0,4.07,0.52,1.67,2.88,5.8,0.56,0.48,0.48,4.42,-1.88,-1.37,1.77,54197847.39,888.58,0.9,0.5,-0.02,0.48,2.65,10.8,0.0,1
CACR11,Híbrido,101.73,3741.0,1.56,1.55,4.63,7.63,15.86,1.54,1.27,1.32,11.73,-0.67,0.87,5.09,18709335.32,103.47,0.98,1.51,0.27,1.78,35.75,0.0,0.0,0
FPAB11,Lajes Corporativas,199.99,39.0,1.63,0.78,2.31,4.62,8.57,0.77,0.77,0.71,6.65,-4.54,-3.79,1.01,30773312.09,410.31,0.49,0.39,0.05,0.44,3.25,33.79,0.0,1
RBVA11,Outros,96.98,7426.0,1.07,1.11,3.25,6.39,12.02,1.08,1.06,1.0,9.23,-2.51,-1.42,7.18,119441944.14,103.07,0.94,0.99,-0.02,0.97,7.72,0.7,0.0,72
HABT11,Títulos e Val. Mob.,95.45,23056.0,1.0,1.08,3.46,7.29,14.5,1.15,1.21,1.21,10.7,-4.93,-3.9,-7.9,820874555.41,101.01,0.94,1.02,1.37,2.41,13.97,0.0,0.0,0
HSAF11,Títulos e Val. Mob.,84.1,4072.0,1.0,1.2,3.42,7.26,14.2,1.14,1.21,1.18,10.82,-4.51,-3.36,-2.37,235607185.56,93.26,0.9,1.07,-1.05,0.01,7.36,0.0,0.0,0
GTWR11,Lajes Corporativas,82.61,30212.0,0.74,0.91,2.85,5.88,11.2,0.95,0.98,0.93,8.58,-1.51,-0.62,5.24,1175921559.9,97.99,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1
XPLG11,Logística,107.44,25503.0,0.74,0.69,2.09,4.23,8.25,0.7,0.7,0.69,6.27,-0.28,0.41,16.67,386874864.39,113.9,0.94,0.63,0.18,0.81,8.77,8.8,1.2,13
ARRI11,Títulos e Val. Mob.,8.9,72003.0,0.14,1.57,4.17,8.15,16.9,1.39,1.36,1.41,12.1,-5.01,-3.51,-90.0,10935315.33,9.28,0.96,1.19,-89.95,-89.83,-89.11,0.0,0.0,0
RDPD11,Títulos e Val. Mob.,50.43,84.0,0.5,1.0,3.47,6.9,12.45,1.16,1.15,1.04,10.01,-3.05,-2.08,-3.05,58863956.97,54.6,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0
LASC11,Shoppings,92.0,19.0,0.85,0.92,2.3,3.78,7.63,0.77,0.63,0.64,6.39,0.0,0.92,8.95,284506676.14,112.98,0.81,0.32,0.8,1.12,3.07,2.4,0.0,3
VRTA11,Títulos e Val. Mob.,95.17,37638.0,1.0,1.07,3.39,7.04,13.99,1.13,1.17,1.17,10.52,-0.15,0.91,-0.75,1235222851.71,93.91,1.01,1.17,-0.12,1.05,7.85,0.0,0.0,0
KNHY11,Títulos e Val. Mob.,95.4,45535.0,0.37,0.39,2.34,6.75,14.28,0.78,1.12,1.19,10.19,-1.94,-1.56,-0.49,1795923627.38,97.13,0.98,0.78,0.59,1.38,9.2,0.0,0.0,0
URPR11,Outros,101.88,41697.0,1.31,1.29,3.96,9.14,17.67,1.32,1.52,1.47,13.3,-2.2,-0.94,-3.86,995953483.07,101.03,1.01,1.6,0.66,2.27,20.72,0.0,0.0,0
HUSC11,Outros,114.98,20.0,0.93,0.79,2.66,5.59,8.64,0.89,0.93,0.72,6.97,10.31,11.18,11.73,113468692.97,142.8,0.81,0.67,0.01,0.68,3.36,0.0,0.0,0
NEWL11,Híbrido,102.95,10359.0,0.9,0.89,2.72,6.19,11.48,0.91,1.03,0.96,8.55,-1.41,-0.53,8.02,263976376.49,129.84,0.79,0.69,0.12,0.82,19.39,0.0,0.0,2
JPPA11,Títulos e Val. Mob.,106.01,3858.0,1.55,1.46,4.76,10.35,18.46,1.59,1.72,1.54,14.65,0.03,1.49,25.72,60286691.26,99.82,1.06,1.65,-1.05,0.58,7.74,0.0,0.0,0
QAMI11,Híbrido,84.9,199.0,0.8,0.95,3.23,7.6,15.92,1.08,1.27,1.33,11.24,-4.29,-3.38,-4.99,73835103.76,92.13,0.92,1.09,-0.88,0.19,9.23,0.0,0.0,0
BICR11,Títulos e Val. Mob.,102.0,1.0,0.73,0.72,2.07,4.73,8.55,0.69,0.79,0.71,6.73,1.55,2.28,15.62,5036197.03,100.72,1.01,0.81,0.27,1.09,7.24,0.0,0.0,0
VGHF11,Títulos e Val. Mob.,9.67,292774.0,0.09,0.92,3.34,7.35,16.63,1.11,1.22,1.39,11.82,-1.92,-1.01,6.34,676524381.72,9.28,1.04,1.29,0.27,1.56,9.88,0.0,0.0,0
LGCP11,Logística,86.02,2369.0,0.62,0.73,2.26,4.57,8.88,0.75,0.76,0.74,6.81,0.12,0.85,11.05,279131782.37,102.14,0.84,0.61,0.02,0.63,4.94,0.5,0.0,5
KFOF11,Títulos e Val. Mob.,89.24,11998.0,0.72,0.78,2.53,5.15,9.94,0.84,0.86,0.83,7.74,6.2,7.04,30.41,451995985.21,99.71,0.9,0.7,8.13,8.89,12.4,0.0,0.0,0
RCRB11,Lajes Corporativas,149.0,6273.0,0.72,0.48,1.64,3.12,6.4,0.55,0.52,0.53,4.4,20.31,20.89,19.56,727398700.58,197.09,0.76,0.37,1.19,1.56,2.83,28.4,0.0,10
ONEF11,Lajes Corporativas,171.8,53.0,0.92,0.54,1.68,3.43,6.82,0.56,0.57,0.57,5.27,6.6,7.17,33.14,15930827.83,174.87,0.98,0.53,0.02,0.55,3.72,0.0,0.0,1
