codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
RNDP11,Títulos e Val. Mob.,272.0,32.0,2.39,0.8,2.92,6.22,9.75,0.97,1.04,0.81,7.43,-8.97,-8.24,-46.15,34834301.27,324.1,0.84,0.74,-16.02,-15.4,-48.87,0.0,0.0,0
RNGO11,Lajes Corporativas,51.93,2939.0,0.43,0.78,2.62,4.92,8.9,0.87,0.82,0.74,6.34,19.7,20.63,15.48,234637920.5,87.68,0.59,0.49,-0.01,0.48,3.84,24.1,0.0,3
RRCI11,Títulos e Val. Mob.,85.98,948.0,1.05,1.22,4.04,8.43,16.08,1.35,1.41,1.34,12.58,0.96,2.2,13.67,46448655.4,96.42,0.89,1.24,0.0,1.25,9.68,0.0,0.0,0
RVBI11,Títulos e Val. Mob.,80.66,1129.0,0.75,0.93,2.91,5.8,11.33,0.97,0.97,0.94,7.67,6.02,7.0,7.87,126116556.3,87.58,0.92,0.86,1.9,2.77,6.93,0.0,0.0,0
RZAG11,Títulos e Val. Mob.,10.07,271899.0,0.14,1.39,4.07,7.8,0.0,1.36,1.3,0.0,11.12,-2.42,-1.07,14.41,289264320.71,9.53,1.06,1.47,0.05,1.52,10.67,0.0,0.0,0
RZAK11,Títulos e Val. Mob.,101.75,12638.0,1.5,1.52,5.03,9.47,16.17,1.68,1.58,1.35,10.83,0.23,1.75,15.59,323459849.34,95.05,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0
RZTR11,Híbrido,105.3,31438.0,1.25,1.2,3.67,7.3,14.18,1.22,1.22,1.18,9.73,3.12,4.36,10.57,180357527.58,97.79,1.08,1.28,-0.68,0.59,6.75,0.0,0.0,10
SADI11,Títulos e Val. Mob.,90.9,4735.0,1.08,1.18,3.49,6.66,11.22,1.16,1.11,0.93,8.51,0.18,1.36,10.35,31887013.98,100.27,0.91,1.08,-0.86,0.2,7.66,0.0,0.0,0
SARE11,Híbrido,74.9,7351.0,0.65,0.81,2.77,5.29,10.55,0.92,0.88,0.88,7.06,14.23,15.15,19.12,904179109.81,97.91,0.76,0.66,-0.22,0.44,3.93,6.2,0.0,3
SCPF11,Shoppings,6.14,1152.0,0.01,0.16,0.93,1.54,3.44,0.31,0.26,0.29,2.33,28.65,28.85,-10.4,52643237.78,12.53,0.49,0.09,0.17,0.26,1.55,29.3,0.0,1
SDIL11,Logística,98.0,12380.0,0.76,0.78,2.5,5.0,10.15,0.83,0.83,0.85,6.73,11.38,12.24,21.14,63255298.98,98.84,0.99,0.77,-0.26,0.5,7.78,2.6,0.0,5
SEQR11,Outros,66.7,5610.0,0.67,1.0,3.08,5.95,11.01,1.03,0.99,0.92,7.72,2.15,3.17,-0.56,154465555.44,96.03,0.69,0.69,-0.13,0.56,5.42,0.0,0.0,0
SHPH11,Shoppings,796.0,81.0,4.25,0.53,1.55,2.79,5.66,0.52,0.47,0.47,3.9,11.11,11.7,3.18,54197847.39,888.58,0.9,0.5,-0.02,0.48,2.65,10.8,0.0,1
SNCI11,Títulos e Val. Mob.,100.15,8459.0,1.15,1.15,3.63,7.58,0.0,1.21,1.26,0.0,10.27,-1.58,-0.45,6.31,25212860.08,100.85,0.99,1.29,1.92,3.24,5.89,0.0,0.0,0
SNFF11,Títulos e Val. Mob.,87.5,5058.0,0.65,0.74,2.18,5.2,9.66,0.73,0.87,0.8,6.73,-5.29,-4.59,5.84,235606490.7,94.24,0.93,0.69,3.21,3.92,4.29,0.0,0.0,0
SPTW11,Lajes Corporativas,44.3,2217.0,0.4,0.92,2.82,5.53,12.16,0.94,0.92,1.01,7.32,4.39,5.35,2.84,95341828.1,53.03,0.84,0.75,0.07,0.83,5.97,0.0,0.0,1
SPVJ11,Outros,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67651853.59,107.18,0.0,0.63,-0.09,0.54,4.63,0.0,0.0,0
SRVD11,Títulos e Val. Mob.,7.5,1.0,0.1,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,1.01,71653252.73,0.74,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0
STRX11,Híbrido,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227183788.69,140.8,0.0,0.5,0.1,0.6,4.18,0.0,0.0,0
TEPP11,Lajes Corporativas,84.82,3693.0,0.49,0.59,2.0,4.16,8.19,0.67,0.69,0.68,5.45,14.59,15.27,18.65,380197399.54,90.05,0.94,0.54,0.02,0.56,2.74,9.06,18.03,5
TGAR11,Outros,125.71,45225.0,1.59,1.26,3.93,7.54,13.48,1.31,1.26,1.12,9.57,4.61,5.93,12.84,1377514199.65,121.8,1.03,1.31,-0.85,0.44,1.15,0.0,0.0,0
TORD11,Outros,8.1,88584.0,0.17,1.94,3.98,6.33,12.27,1.33,1.06,1.02,6.33,-6.41,-4.59,-3.33,496263415.26,14.16,0.57,0.57,0.34,0.9,11.73,0.0,0.0,0
TRNT11,Lajes Corporativas,111.0,140.0,0.28,0.25,0.97,2.07,4.23,0.32,0.35,0.35,2.77,-1.75,-1.51,6.79,79738659.97,202.52,0.55,0.14,0.02,0.16,0.81,49.9,0.0,1
TRXF11,Outros,115.12,60434.0,0.85,0.77,2.67,5.13,9.9,0.89,0.86,0.83,6.71,7.35,8.18,16.07,751538980.84,103.73,1.11,0.82,0.09,0.91,10.09,0.0,0.0,44
URPR11,Outros,103.1,84655.0,1.62,1.56,4.32,9.25,18.15,1.44,1.54,1.51,12.01,-4.88,-3.4,-2.95,995953483.07,101.03,1.02,1.6,0.66,2.27,20.72,0.0,0.0,0
VCJR11,Títulos e Val. Mob.,90.11,9739.0,0.7,0.77,3.13,7.57,15.55,1.04,1.26,1.3,9.95,-2.32,-1.57,2.51,1383493425.11,93.96,0.96,0.74,0.47,1.22,10.28,0.0,0.0,0
VCRR11,Residencial,80.92,2054.0,0.67,0.83,2.72,5.45,10.67,0.91,0.91,0.89,7.21,15.8,16.75,12.3,239916924.37,119.96,0.67,0.56,0.12,0.68,4.84,0.0,0.0,0
VGHF11,Títulos e Val. Mob.,9.87,434538.0,0.12,1.21,3.72,7.78,16.99,1.24,1.3,1.42,10.89,-0.1,1.11,7.42,676524381.72,9.28,1.06,1.29,0.27,1.56,9.88,0.0,0.0,0
VGIA11,Títulos e Val. Mob.,10.08,195289.0,0.17,1.67,4.91,9.04,0.0,1.64,1.51,0.0,11.61,-1.84,-0.19,7.56,337648972.94,9.56,1.05,1.78,0.51,2.3,5.41,0.0,0.0,0
VGIP11,Outros,90.05,30997.0,1.0,1.1,3.61,8.26,16.45,1.2,1.38,1.37,10.71,-2.28,-1.2,0.26,178889243.95,91.53,0.98,1.09,0.2,1.29,7.43,0.0,0.0,0
VGIR11,Títulos e Val. Mob.,10.07,257729.0,0.13,1.3,3.77,7.46,12.83,1.26,1.24,1.07,9.73,-90.13,-90.0,-89.17,730770532.68,96.53,0.1,0.13,0.11,0.24,4.68,0.0,0.0,0
VIFI11,Títulos e Val. Mob.,7.67,10746.0,0.06,0.8,2.54,5.15,10.2,0.85,0.86,0.85,6.81,8.7,9.57,2.88,7660116.27,9.4,0.82,0.64,8.13,8.82,-68.37,0.0,0.0,0
VILG11,Logística,110.43,15294.0,0.72,0.67,2.18,4.29,8.28,0.73,0.71,0.69,5.66,15.31,16.08,11.23,170855899.87,113.89,0.97,0.63,0.46,1.09,5.04,0.0,0.0,16
VINO11,Lajes Corporativas,50.0,20245.0,0.34,0.67,2.21,4.29,9.5,0.74,0.71,0.79,5.67,14.24,15.01,3.37,896316391.45,54.11,0.92,0.63,0.6,1.23,2.62,4.2,0.0,9
VISC11,Shoppings,111.49,21103.0,0.72,0.64,2.04,4.1,8.06,0.68,0.68,0.67,5.46,11.47,12.18,18.15,229243347.36,114.67,0.97,0.63,-0.04,0.58,3.64,8.3,0.0,15
VIUR11,Títulos e Val. Mob.,8.15,35887.0,0.07,0.86,2.89,5.83,11.14,0.96,0.97,0.93,7.7,20.0,21.03,-88.07,255344132.45,9.48,0.86,0.76,0.15,0.91,-89.59,0.0,0.0,6
VJFD11,Híbrido,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646971334.45,132.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VLOL11,Lajes Corporativas,108.81,17.0,0.59,0.56,1.7,3.5,6.67,0.57,0.58,0.56,4.61,7.64,8.24,18.16,184914145.46,103.6,1.05,0.57,-0.02,0.55,3.45,0.0,0.0,1
VOTS11,Títulos e Val. Mob.,86.0,31.0,1.01,1.14,3.78,8.12,13.64,1.26,1.35,1.14,10.44,-1.2,-0.08,17.34,7822167.57,94.48,0.91,1.07,-0.06,1.01,6.35,0.0,0.0,0
VRTA11,Títulos e Val. Mob.,95.54,28692.0,1.1,1.17,3.56,7.08,13.94,1.19,1.18,1.16,9.45,-1.75,-0.6,-1.65,1235222851.71,93.91,1.02,1.17,-0.12,1.05,7.85,0.0,0.0,0
VSHO11,Shoppings,79.7,2387.0,0.59,0.74,2.3,4.67,9.12,0.77,0.78,0.76,6.12,1.41,2.16,7.91,206893825.43,98.58,0.81,0.6,-0.08,0.52,1.43,12.96,0.0,3
VSLH11,Outros,9.14,60356.0,0.12,1.36,3.62,7.3,15.22,1.21,1.22,1.27,9.68,-6.18,-4.9,-0.63,315423895.12,10.56,0.87,1.14,1.09,2.24,16.58,0.0,0.0,0
VTLT11,Logística,96.3,2040.0,0.83,0.87,2.72,5.37,10.33,0.91,0.9,0.86,7.19,7.71,8.64,12.08,217497878.73,102.84,0.94,0.81,0.04,0.85,6.17,0.0,0.0,1
VVPR11,Híbrido,101.5,2211.0,0.73,0.73,2.41,4.84,9.58,0.8,0.81,0.8,5.69,0.52,1.25,12.68,23844573.76,103.41,0.98,0.74,0.02,0.76,1.53,0.0,0.0,6
VXXV11,Outros,923.0,8830.0,10.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23148350.85,876.17,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0
WPLZ11,Shoppings,76.74,214.0,0.5,0.66,1.88,3.11,5.49,0.63,0.52,0.46,3.88,11.72,12.45,10.12,10535692.82,102.9,0.75,0.49,0.03,0.52,2.98,11.0,0.0,1
WTSP11B,Híbrido,36.71,60.0,0.32,0.76,2.57,4.67,6.85,0.86,0.78,0.57,0.76,0.0,0.76,0.76,82488951.36,83.11,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0
XPCA11,Títulos e Val. Mob.,10.25,151848.0,0.14,1.37,4.0,8.11,0.0,1.33,1.35,0.0,11.7,-6.99,-5.72,19.19,16895144.07,9.5,1.08,1.47,0.04,1.52,10.99,0.0,0.0,0
XPCI11,Outros,87.72,141579.0,0.96,1.01,3.21,6.9,13.25,1.07,1.15,1.1,9.18,2.02,3.05,6.57,853537598.37,98.09,0.89,0.98,1.05,2.04,12.8,0.0,0.0,0
XPCM11,Lajes Corporativas,17.85,9013.0,0.12,0.83,2.77,5.95,10.88,0.92,0.99,0.91,7.65,6.91,7.79,-17.98,127310569.38,52.73,0.34,0.23,-0.47,-0.25,-1.55,100.0,0.0,1
XPHT11,Hotel,113.0,207.0,0.65,0.59,1.51,2.3,4.57,0.5,0.38,0.38,1.9,0.0,0.59,14.32,357911232.04,94.07,1.2,0.57,0.01,0.58,1.57,64.9,0.0,5
XPIN11,Outros,82.9,5769.0,0.62,0.76,2.46,4.76,9.01,0.82,0.79,0.75,6.23,13.65,14.51,1.31,76843694.07,107.41,0.77,0.58,-1.92,-1.35,2.35,17.3,12.0,5
XPLG11,Logística,109.87,44767.0,0.72,0.67,2.16,4.22,8.17,0.72,0.7,0.68,5.59,11.63,12.37,16.2,386874864.39,113.9,0.96,0.63,0.18,0.81,8.77,8.8,1.2,13
XPML11,Shoppings,103.56,35243.0,0.73,0.7,2.12,4.18,8.11,0.71,0.7,0.68,5.53,0.48,1.19,17.01,1907854902.08,102.12,1.01,0.71,2.93,3.67,4.91,3.9,0.0,16
XPPR11,Outros,45.9,12136.0,0.3,0.6,2.04,4.43,9.33,0.68,0.74,0.78,5.9,6.01,6.65,-17.12,555483607.84,75.93,0.6,0.4,-0.65,-0.26,-3.32,46.0,0.0,4
XPSF11,Outros,7.67,83391.0,0.08,0.95,2.92,5.77,11.07,0.97,0.96,0.92,7.5,10.01,11.06,-89.28,387836157.83,8.96,0.86,0.84,5.23,6.11,-89.17,0.0,0.0,0
XTED11,Lajes Corporativas,7.25,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,-37.83,2785416.91,13.78,0.53,0.0,0.0,0.0,0.0,0.0,100.0,1
YUFI11B,Residencial,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170152.98,105.53,0.0,0.6,-0.01,0.59,6.32,0.0,0.0,0
